"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"NODE_75_length_13779_cov_7.662489|provirus_3931_13575"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.851123469582015	1	"No data points have the baseline factor level"	"abundance"	60	17
"NODE_754_length_3289_cov_3.889920"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.962833422408228	1	"No data points have the baseline factor level"	"abundance"	60	3
"NODE_754_length_3289_cov_3.889920"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.964849322317752	1	"No data points have the baseline factor level"	"abundance"	60	3
"NODE_761_length_3239_cov_5.625942"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.930063474056258	1	"No data points have the baseline factor level"	"abundance"	60	4
"NODE_761_length_3239_cov_5.625942"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.930371122540983	1	"No data points have the baseline factor level"	"abundance"	60	4
"NODE_762_length_3220_cov_4.843286"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.999439571442314	1	"No data points have the baseline factor level"	"abundance"	60	3
"NODE_762_length_3220_cov_4.843286"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.940303229246901	1	"No data points have the baseline factor level"	"abundance"	60	3
"NODE_78_length_12711_cov_5.460730"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.930063474056258	1	"No data points have the baseline factor level"	"abundance"	60	5
"NODE_78_length_12711_cov_5.460730"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.930371122540983	1	"No data points have the baseline factor level"	"abundance"	60	5
"NODE_788_length_3026_cov_16.785594"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.958629643714806	1	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	60	11
"NODE_796_length_3004_cov_6.914547"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.939085984262715	1	"No data points have the baseline factor level"	"abundance"	60	7
"NODE_796_length_3004_cov_6.914547"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.942604239742014	1	"No data points have the baseline factor level"	"abundance"	60	7
"NODE_797_length_2999_cov_3.300611"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.999439571442314	1	"No data points have the baseline factor level"	"abundance"	60	3
"NODE_797_length_2999_cov_3.300611"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.940303229246901	1	"No data points have the baseline factor level"	"abundance"	60	3
"NODE_82_length_5911_cov_4.870902"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.100907119902474	1	"grouping factors must have > 1 sampled level"	"abundance"	60	13
"NODE_82_length_5911_cov_4.870902"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	0.0275139751424169	0.574204698624352	"grouping factors must have > 1 sampled level"	"abundance"	60	13
"NODE_840_length_1139_cov_2.715867"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	0.998120816002672	1	"No data points have the baseline factor level"	"abundance"	60	3
